사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,소재지전체주소,도로명전체주소,주소,"폐업,전출,휴업,취소,말소여부","폐업,전출,휴업,취소,말소일자","폐업,전출,휴업,취소,말소연도",인허가연도
한사랑헬스,2002-03-29,,,,20220805.0,폐업,충청남도 천안시 서북구 직산읍 수헐리 9-1 상가2층,충청남도 천안시 서북구 직산읍 군수1길 1 (주마음교회),충청남도 천안시 서북구 직산읍 군수1길 1 (주마음교회),1,2022-08-05,2022,2002
티엔아이헬스,2002-04-02,,,,20090618.0,폐업,충청남도 천안시 서북구 쌍용동 801번지 3층,"충청남도 천안시 서북구 봉서5길 27  (쌍용동,3층)","충청남도 천안시 서북구 봉서5길 27  (쌍용동,3층)",1,2009-06-18,2009,2002
충무랜드휘트니스클럽,2004-01-02,,,,20060607.0,폐업,충청남도 천안시 동남구 신방동 71-8번지,충청남도 천안시 동남구 수곡로 67  (신방동),충청남도 천안시 동남구 수곡로 67  (신방동),1,2006-06-07,2006,2004
Tiger gym(타이거 짐),2013-10-28,,,,20210128.0,폐업,충청남도 천안시 동남구 신부동 966 2층 209호,충청남도 천안시 동남구 만남로 9 (신부동),충청남도 천안시 동남구 만남로 9 (신부동),1,2021-01-28,2021,2013
스포매니아,2013-12-27,,,,20150729.0,폐업,충청남도 천안시 서북구 성정동 1489번지 리치프라자 401호,"충청남도 천안시 서북구 성정공원5로 24-10, 4층 401호 (성정동)","충청남도 천안시 서북구 성정공원5로 24-10, 4층 401호 (성정동)",1,2015-07-29,2015,2013
불독 퍼스널 트레이닝,2015-09-30,,,,20210809.0,폐업,"충청남도 홍성군 홍북읍 신경리 550 청담프라자 I, 501호","충청남도 홍성군 홍북읍 청사로174번길 11, 청담프라자 I 501호","충청남도 홍성군 홍북읍 청사로174번길 11, 청담프라자 I 501호",1,2021-08-09,2021,2015
중앙여성헬스,1998-01-16,,,,20080130.0,폐업,충청남도 천안시 서북구 성환읍 성환리 350-5번지,충청남도 천안시 서북구 성환읍 성환중앙로 36,충청남도 천안시 서북구 성환읍 성환중앙로 36,1,2008-01-30,2008,1998
천지헬스클럽,1998-01-16,,,,,폐업,충청남도 천안시 동남구 유량동 50번지 외1필지,,충청남도 천안시 동남구 유량동 50번지 외1필지,0,,,1998
대한헬스,1999-03-10,,,,,폐업,충청남도 천안시 동남구 구성동 314-17번지,충청남도 천안시 동남구 대흥로 3  (구성동),충청남도 천안시 동남구 대흥로 3  (구성동),0,,,1999
파워 짐,2015-09-25,,,,20200401.0,폐업,충청남도 천안시 서북구 백석동 1160번지,"충청남도 천안시 서북구 한들3로 35-12, 2층 202호 (백석동, CL빌딩)","충청남도 천안시 서북구 한들3로 35-12, 2층 202호 (백석동, CL빌딩)",1,2020-04-01,2020,2015
더 머슬짐,2015-12-21,,,,20200616.0,폐업,충청남도 천안시 서북구 쌍용동 1053번지,"충청남도 천안시 서북구 서부대로 414, 2층 (쌍용동, 74빌딩)","충청남도 천안시 서북구 서부대로 414, 2층 (쌍용동, 74빌딩)",1,2020-06-16,2020,2015
조이 휘트니스,2016-01-18,,,,20180411.0,폐업,충청남도 천안시 서북구 성정동 1489번지 401호,"충청남도 천안시 서북구 성정공원5로 24-10, 4층 401호 (성정동, 리치프라자)","충청남도 천안시 서북구 성정공원5로 24-10, 4층 401호 (성정동, 리치프라자)",1,2018-04-11,2018,2016
홍성헬스클럽,1997-04-09,,,,20021121.0,폐업,충청남도 홍성군 홍성읍 오관리 266번지,,충청남도 홍성군 홍성읍 오관리 266번지,1,2002-11-21,2002,1997
마이애미헬스클럽,1999-07-03,,,,20200617.0,폐업,충청남도 천안시 동남구 문화동 165-3번지,충청남도 천안시 동남구 옛시청길 17 (문화동),충청남도 천안시 동남구 옛시청길 17 (문화동),1,2020-06-17,2020,1999
명성헬스피아,1999-07-09,,,,20051208.0,폐업,충청남도 천안시 동남구 대흥동 18번지,충청남도 천안시 동남구 문화로 6  (대흥동),충청남도 천안시 동남구 문화로 6  (대흥동),1,2005-12-08,2005,1999
곰짐 성정1호점,2014-09-30,,,,20221123.0,폐업,충청남도 천안시 서북구 성정동 624-4,"충청남도 천안시 서북구 동서대로 142, 2층 (성정동)","충청남도 천안시 서북구 동서대로 142, 2층 (성정동)",1,2022-11-23,2022,2014
메디스포츠,2015-01-07,,,,20191105.0,폐업,충청남도 천안시 서북구 쌍용동 257-1번지 4층,"충청남도 천안시 서북구 서부대로 413, 4층 (쌍용동)","충청남도 천안시 서북구 서부대로 413, 4층 (쌍용동)",1,2019-11-05,2019,2015
천안 케틀벨,2015-01-15,,,,20170321.0,폐업,충청남도 천안시 서북구 두정동 938번지,"충청남도 천안시 서북구 원두정9길 19, 2층 (두정동)","충청남도 천안시 서북구 원두정9길 19, 2층 (두정동)",1,2017-03-21,2017,2015
CLUB. 50S,2015-03-05,,,,20200602.0,폐업,충청남도 천안시 동남구 청당동 496번지 5층,"충청남도 천안시 동남구 청수11로 13-11, 5층 (청당동)","충청남도 천안시 동남구 청수11로 13-11, 5층 (청당동)",1,2020-06-02,2020,2015
페나트 휘트니스,2001-02-08,,,,20180405.0,폐업,충청남도 천안시 동남구 신방동 55번지 신방프라자 5층,"충청남도 천안시 동남구 수곡2길 14 (신방동, 신방프라자 5층)","충청남도 천안시 동남구 수곡2길 14 (신방동, 신방프라자 5층)",1,2018-04-05,2018,2001
드림헬스컴,2001-05-21,,,,20100205.0,폐업,충청남도 천안시 서북구 성정동 647-6번지 금정빌라 4층,,충청남도 천안시 서북구 성정동 647-6번지 금정빌라 4층,1,2010-02-05,2010,2001
휘트니스헬스클럽,2001-07-03,,,,20110331.0,폐업,충청남도 천안시 서북구 두정동 160-4번지 청송빌딩 4층,"충청남도 천안시 서북구 봉정로 360  (두정동,청송빌딩 4층)","충청남도 천안시 서북구 봉정로 360  (두정동,청송빌딩 4층)",1,2011-03-31,2011,2001
현대파워헬스클럽,2001-11-13,,,,20200401.0,폐업,충청남도 천안시 서북구 성환읍 성월리 159번지,충청남도 천안시 서북구 성환읍 성월2길 3-6 (현대웰빙스포츠클럽),충청남도 천안시 서북구 성환읍 성월2길 3-6 (현대웰빙스포츠클럽),1,2020-04-01,2020,2001
변기섭헬스프라자,2002-03-20,,,,20180605.0,폐업,충청남도 천안시 서북구 성거읍 저리 39-3번지,충청남도 천안시 서북구 성거읍 성거길 163,충청남도 천안시 서북구 성거읍 성거길 163,1,2018-06-05,2018,2002
예광헬스다이어트클럽,2002-06-25,,,,,폐업,충청남도 천안시 동남구 신부동 363-11번지,충청남도 천안시 동남구 만남로 17  (신부동),충청남도 천안시 동남구 만남로 17  (신부동),0,,,2002
광천헬스클럽,2002-10-08,,,,20120329.0,폐업,충청남도 홍성군 광천읍 신진리 541-2번지,,충청남도 홍성군 광천읍 신진리 541-2번지,1,2012-03-29,2012,2002
광천헬스클럽,2002-10-11,,,,20120329.0,폐업,충청남도 홍성군 광천읍 신진리 541-2번지,,충청남도 홍성군 광천읍 신진리 541-2번지,1,2012-03-29,2012,2002
올림피아헬스,2003-03-28,,,,20100325.0,폐업,충청남도 홍성군 홍성읍 대교리 656번지,충청남도 홍성군 홍성읍 의사로72번길 24-16,충청남도 홍성군 홍성읍 의사로72번길 24-16,1,2010-03-25,2010,2003
푸르미헬스중부새마을금고부설,2000-10-07,,,,20060328.0,폐업,충청남도 천안시 동남구 신부동 643번지,,충청남도 천안시 동남구 신부동 643번지,1,2006-03-28,2006,2000
탑헬스,2000-03-16,,,,20051228.0,폐업,충청남도 천안시 서북구 쌍용동 1296번지,충청남도 천안시 서북구 불당대로 273  (쌍용동),충청남도 천안시 서북구 불당대로 273  (쌍용동),1,2005-12-28,2005,2000
다운타운헬스,2000-06-23,,,,,폐업,충청남도 천안시 동남구 청수동 262번지 LGSK아파트 상가 지하9호,"충청남도 천안시 동남구 청수로 98,  지하9호 (청수동,LGSK아파트 상가)","충청남도 천안시 동남구 청수로 98,  지하9호 (청수동,LGSK아파트 상가)",0,,,2000
윤헬스클럽,2000-11-09,,,,,폐업,충청남도 천안시 동남구 신방동 초원그린타운아파트 상가 409호,,충청남도 천안시 동남구 신방동 초원그린타운아파트 상가 409호,0,,,2000
천안휘트니스타운,2001-11-27,,,,20030410.0,폐업,충청남도 천안시 서북구 성정동 649-9번지,,충청남도 천안시 서북구 성정동 649-9번지,1,2003-04-10,2003,2001
충무헬스클럽,2001-11-29,,,,20091027.0,폐업,충청남도 천안시 서북구 쌍용동 380-14번지,충청남도 천안시 서북구 새말4길 42  (쌍용동),충청남도 천안시 서북구 새말4길 42  (쌍용동),1,2009-10-27,2009,2001
웰리스센터,2001-02-07,,,,20041208.0,폐업,충청남도 천안시 서북구 성정동 678-20번지,충청남도 천안시 서북구 백석로 253  (성정동),충청남도 천안시 서북구 백석로 253  (성정동),1,2004-12-08,2004,2001
테이크 짐,2016-05-22,,,,20200601.0,폐업,충청남도 천안시 서북구 두정동 1994번지,"충청남도 천안시 서북구 두정로 117, 2층 202일부호 (두정동, 퓨전리더스주차빌딩)","충청남도 천안시 서북구 두정로 117, 2층 202일부호 (두정동, 퓨전리더스주차빌딩)",1,2020-06-01,2020,2016
왕호헬스클럽,2002-04-17,,,,20090520.0,폐업,충청남도 천안시 서북구 쌍용동 657번지 일성이즈마트,"충청남도 천안시 서북구 쌍용16길 41  (쌍용동,일성이즈마트)","충청남도 천안시 서북구 쌍용16길 41  (쌍용동,일성이즈마트)",1,2009-05-20,2009,2002
디자인휘트니스,2007-09-07,,,,20210630.0,폐업,충청남도 천안시 서북구 불당동 702,"충청남도 천안시 서북구 검은들1길 12, 2층 205-206호 (불당동)","충청남도 천안시 서북구 검은들1길 12, 2층 205-206호 (불당동)",1,2021-06-30,2021,2007
두진파워헬스,2002-09-13,,,,20170315.0,폐업,충청남도 천안시 서북구 성환읍 율금리 772-30번지,충청남도 천안시 서북구 성환읍 율금1길 221-23,충청남도 천안시 서북구 성환읍 율금1길 221-23,1,2017-03-15,2017,2002
썬휘트니스,2002-10-28,,,,20110801.0,폐업,충청남도 천안시 서북구 두정동 55블럭7롯트 중앙프라자 3층,,충청남도 천안시 서북구 두정동 55블럭7롯트 중앙프라자 3층,1,2011-08-01,2011,2002
카라카라헬스피아,2002-11-16,,,,20070730.0,폐업,충청남도 천안시 서북구 쌍용동 1561번지 월봉청솔2단지아파트 상가 10동,,충청남도 천안시 서북구 쌍용동 1561번지 월봉청솔2단지아파트 상가 10동,1,2007-07-30,2007,2002
천안공단체육회관,2002-12-03,,,,20200316.0,폐업,충청남도 천안시 서북구 차암동 12번지,충청남도 천안시 서북구 2공단5로 42 (차암동),충청남도 천안시 서북구 2공단5로 42 (차암동),1,2020-03-16,2020,2002
바디휘트니스,2003-10-18,,,,20161230.0,폐업,충청남도 천안시 동남구 신방동 87-6번지 4층,"충청남도 천안시 동남구 신촌4로 19-3 (신방동, 4층)","충청남도 천안시 동남구 신촌4로 19-3 (신방동, 4층)",1,2016-12-30,2016,2003
C 스포츠센터,2007-11-19,,,,20100111.0,폐업,충청남도 천안시 서북구 성정동 413-4번지,충청남도 천안시 서북구 쌍용대로 289-4  (성정동),충청남도 천안시 서북구 쌍용대로 289-4  (성정동),1,2010-01-11,2010,2007
케스짐(KES gym),2008-01-10,,,,20200316.0,폐업,충청남도 천안시 서북구 불당동 720번지 한나프라자 4층,충청남도 천안시 서북구 검은들3길 38 (불당동),충청남도 천안시 서북구 검은들3길 38 (불당동),1,2020-03-16,2020,2008
전용재헬스클럽,2008-03-26,,,,20090630.0,폐업,충청남도 천안시 서북구 쌍용동 837번지 3층,"충청남도 천안시 서북구 봉명로 21  (쌍용동,3층)","충청남도 천안시 서북구 봉명로 21  (쌍용동,3층)",1,2009-06-30,2009,2008
천안휘트니스타운,2008-11-17,,,,20191104.0,폐업,충청남도 천안시 서북구 성정동 649-9번지,충청남도 천안시 서북구 쌍용대로 274 (성정동),충청남도 천안시 서북구 쌍용대로 274 (성정동),1,2019-11-04,2019,2008
신방휘트니스,2009-10-15,,,,20160801.0,폐업,충청남도 천안시 동남구 신방동 13-5번지,충청남도 천안시 동남구 새말3길 38-4  (신방동),충청남도 천안시 동남구 새말3길 38-4  (신방동),1,2016-08-01,2016,2009
허브시티헬스클럽,2003-12-23,,,,20200417.0,폐업,충청남도 천안시 동남구 신부동 813번지,충청남도 천안시 동남구 터미널3길 5 (신부동),충청남도 천안시 동남구 터미널3길 5 (신부동),1,2020-04-17,2020,2003
전용재박사헬스클럽,2003-03-07,,,,20080318.0,폐업,충청남도 천안시 서북구 쌍용동 837번지,충청남도 천안시 서북구 봉명로 21  (쌍용동),충청남도 천안시 서북구 봉명로 21  (쌍용동),1,2008-03-18,2008,2003
휘트니스클럽 지앤미,2003-06-26,,,,20080428.0,폐업,충청남도 천안시 서북구 쌍용동 1954번지,충청남도 천안시 서북구 월봉로 128  (쌍용동),충청남도 천안시 서북구 월봉로 128  (쌍용동),1,2008-04-28,2008,2003
애리조나토탈휘트니스클럽,2003-09-03,,,,20070430.0,폐업,충청남도 천안시 동남구 신부동 361번지 (5층)애리조나토탈휘트니스클럽,"충청남도 천안시 동남구 만남로 43  (신부동,(5층)애리조나토탈휘트니스클럽)","충청남도 천안시 동남구 만남로 43  (신부동,(5층)애리조나토탈휘트니스클럽)",1,2007-04-30,2007,2003
R&B휘트니스,2003-08-28,,,,20220706.0,폐업,충청남도 천안시 서북구 성정동 698-1 대우성촌프라자 1층,"충청남도 천안시 서북구 성정15길 6 (성정동, 대우성촌프라자아파트)","충청남도 천안시 서북구 성정15길 6 (성정동, 대우성촌프라자아파트)",1,2022-07-06,2022,2003
애니조나토탈휘트니스클럽,2003-09-16,,,,20050502.0,폐업,충청남도 천안시 동남구 신부동 361번지 외6필지 4층,"충청남도 천안시 동남구 만남로 43  (신부동,외6필지 4층)","충청남도 천안시 동남구 만남로 43  (신부동,외6필지 4층)",1,2005-05-02,2005,2003
커브스신방클럽,2010-05-06,,,,20130421.0,폐업,충청남도 천안시 동남구 신방동 49-14번지 이화빌딩 402호,"충청남도 천안시 동남구 수곡2길 8-3  (신방동,이화빌딩 402호)","충청남도 천안시 동남구 수곡2길 8-3  (신방동,이화빌딩 402호)",1,2013-04-21,2013,2010
홍주스포렉스헬스클럽,2004-10-04,,,,20120329.0,폐업,충청남도 홍성군 홍성읍 월산리 529-5번지,충청남도 홍성군 홍성읍 백월로 130,충청남도 홍성군 홍성읍 백월로 130,1,2012-03-29,2012,2004
태양헬스클럽,1989-12-30,,,,20070131.0,폐업,충청남도 천안시 동남구 성황동 20-19번지,,충청남도 천안시 동남구 성황동 20-19번지,1,2007-01-31,2007,1989
유니버설헬스클럽,1990-09-13,,,,20060425.0,폐업,충청남도 천안시 동남구 봉명동 45-24번지,,충청남도 천안시 동남구 봉명동 45-24번지,1,2006-04-25,2006,1990
Tiger gim 4호점(타이거짐),2014-05-12,,,,20200331.0,폐업,충청남도 천안시 서북구 성정동 1178번지 201-1호,"충청남도 천안시 서북구 성정중4길 39-3, 2층 201-1호 (성정동)","충청남도 천안시 서북구 성정중4길 39-3, 2층 201-1호 (성정동)",1,2020-03-31,2020,2014
SNK bodyworks(에스엔케이 보디웍스),2014-07-25,,,,20200615.0,폐업,"충청남도 천안시 서북구 두정동 1320번지 203,204호","충청남도 천안시 서북구 두정로 216, 2층 203-204호 (두정동, 프라지움2)","충청남도 천안시 서북구 두정로 216, 2층 203-204호 (두정동, 프라지움2)",1,2020-06-15,2020,2014
바디 디자이너 두정점,2014-08-07,,,,20200616.0,폐업,충청남도 천안시 서북구 두정동 912번지 301호,"충청남도 천안시 서북구 원두정2길 35, 3층 (두정동)","충청남도 천안시 서북구 원두정2길 35, 3층 (두정동)",1,2020-06-16,2020,2014
월드헬스클럽,1993-02-26,,,,20070322.0,폐업,충청남도 천안시 서북구 성정동 695-2번지,충청남도 천안시 서북구 백석로 272  (성정동),충청남도 천안시 서북구 백석로 272  (성정동),1,2007-03-22,2007,1993
대흥헬스클럽,1994-12-24,,,,,폐업,충청남도 천안시 동남구 다가동 371-2번지,충청남도 천안시 동남구 신용로 8  (다가동),충청남도 천안시 동남구 신용로 8  (다가동),0,,,1994
컨디션헬스타운,1996-12-17,,,,20030311.0,폐업,충청남도 천안시 서북구 쌍용동 837번지,충청남도 천안시 서북구 봉명로 21  (쌍용동),충청남도 천안시 서북구 봉명로 21  (쌍용동),1,2003-03-11,2003,1996
올림푸스휘트니스클럽,2004-05-07,,,,20070604.0,폐업,충청남도 천안시 서북구 두정동 667번지 은동빌딩 4층,"충청남도 천안시 서북구 오성로 23  (두정동,은동빌딩 4층)","충청남도 천안시 서북구 오성로 23  (두정동,은동빌딩 4층)",1,2007-06-04,2007,2004
도도핏 P.T YOGA & PILATES,2019-01-18,,,,20200824.0,폐업,충청남도 천안시 서북구 불당동 1532 601호,"충청남도 천안시 서북구 불당25로 178, 601호 (불당동)","충청남도 천안시 서북구 불당25로 178, 601호 (불당동)",1,2020-08-24,2020,2019
불독 퍼스널 트레이닝 2호점,2019-02-08,,,,20211229.0,폐업,충청남도 홍성군 홍북읍 신경리 1179 아이프라자 203호,"충청남도 홍성군 홍북읍 청사로48번길 4, 아이프라자 203호","충청남도 홍성군 홍북읍 청사로48번길 4, 아이프라자 203호",1,2021-12-29,2021,2019
운동해야GYM,2019-02-11,,,,20220110.0,폐업,충청남도 서산시 성연면 일람리 1109,"충청남도 서산시 성연면 성연3로 29, 금형빌딩 301호","충청남도 서산시 성연면 성연3로 29, 금형빌딩 301호",1,2022-01-10,2022,2019
골든짐,2019-04-05,,,,20200602.0,폐업,충청남도 천안시 서북구 불당동 1480번지 골든스퀘어Ⅱ,"충청남도 천안시 서북구 불당25로 226, 골든스퀘어Ⅱ 6층 615~620호 (불당동)","충청남도 천안시 서북구 불당25로 226, 골든스퀘어Ⅱ 6층 615~620호 (불당동)",1,2020-06-02,2020,2019
홍주스포렉스헬스클럽,2004-10-04,,,,20050404.0,폐업,충청남도 홍성군 홍성읍 월산리 529-5번지,충청남도 홍성군 홍성읍 백월로 130,충청남도 홍성군 홍성읍 백월로 130,1,2005-04-04,2005,2004
하나헬스클럽,1997-02-27,,,,20191126.0,폐업,충청남도 논산시 연무읍 안심리 14-69번지,충청남도 논산시 연무읍 연무로 160,충청남도 논산시 연무읍 연무로 160,1,2019-11-26,2019,1997
청당GYM,2019-11-21,,,,20210225.0,폐업,충청남도 천안시 동남구 청당동 515,"충청남도 천안시 동남구 청수9로 39, 4층 (청당동)","충청남도 천안시 동남구 청수9로 39, 4층 (청당동)",1,2021-02-25,2021,2019
번피트니스,2021-06-01,,,,20220401.0,폐업,충청남도 아산시 음봉면 동암리 271-17,"충청남도 아산시 음봉면 음봉로 515-18, 1동 2층","충청남도 아산시 음봉면 음봉로 515-18, 1동 2층",1,2022-04-01,2022,2021
지나짐,2021-04-19,,,,20220501.0,폐업,충청남도 아산시 신창면 읍내리 457-15,"충청남도 아산시 신창면 순천향로 11, 2층","충청남도 아산시 신창면 순천향로 11, 2층",1,2022-05-01,2022,2021
지나짐 플러스,2021-04-21,,,,20220501.0,폐업,충청남도 아산시 신창면 읍내리 582-5,"충청남도 아산시 신창면 순천향로15번길 6, 2층","충청남도 아산시 신창면 순천향로15번길 6, 2층",1,2022-05-01,2022,2021
중앙헬스클럽,1994-02-04,,,,20090320.0,폐업,충청남도 부여군 부여읍 구아리 160-1번지,충청남도 부여군 부여읍 석탑로 61-1,충청남도 부여군 부여읍 석탑로 61-1,1,2009-03-20,2009,1994
홍산헬스클럽,1998-02-01,,,,20091106.0,폐업,충청남도 부여군 홍산면 남촌리 168-9번지,충청남도 부여군 홍산면 동헌로 3-10,충청남도 부여군 홍산면 동헌로 3-10,1,2009-11-06,2009,1998
제이헬스타운,2001-08-08,,,,20041213.0,폐업,충청남도 부여군 부여읍 쌍북리 636-4번지,충청남도 부여군 부여읍 성왕로 258,충청남도 부여군 부여읍 성왕로 258,1,2004-12-13,2004,2001
월드휘트니스,2003-01-06,,,,20190621.0,폐업,충청남도 서산시 읍내동 237-1번지 2층,"충청남도 서산시 관아문길 22, 2층 (읍내동)","충청남도 서산시 관아문길 22, 2층 (읍내동)",1,2019-06-21,2019,2003
서산파워헬스,2003-01-06,,,,20091210.0,폐업,충청남도 서산시 동문동 330번지,충청남도 서산시 율지11로 22  (동문동),충청남도 서산시 율지11로 22  (동문동),1,2009-12-10,2009,2003
서산현대헬스,2003-01-06,,,,20081231.0,폐업,충청남도 서산시 읍내동 144-1번지 서부상가 4층,"충청남도 서산시 읍내1로 35  (읍내동,서부상가 4층)","충청남도 서산시 읍내1로 35  (읍내동,서부상가 4층)",1,2008-12-31,2008,2003
서산스포츠,2003-01-06,,,,20140723.0,폐업,충청남도 서산시 동문동 866-16번지,충청남도 서산시 대사동10로 16  (동문동),충청남도 서산시 대사동10로 16  (동문동),1,2014-07-23,2014,2003
가야여성전용헬스,2003-01-06,,,,20080124.0,폐업,충청남도 서산시 동문동 320-2번지,충청남도 서산시 율지8로 9 (동문동),충청남도 서산시 율지8로 9 (동문동),1,2008-01-24,2008,2003
챔피온헬스,2003-01-06,,,,20091214.0,폐업,충청남도 서산시 석림동 614-14번지,,충청남도 서산시 석림동 614-14번지,1,2009-12-14,2009,2003
형제헬스,2003-01-06,,,,20030106.0,폐업,충청남도 서산시 석림동 46-6번지,,충청남도 서산시 석림동 46-6번지,1,2003-01-06,2003,2003
한서헬스,2003-01-07,,,,20140206.0,폐업,충청남도 서산시 해미면 대곡리 397-8번지,충청남도 서산시 해미면 한서2길 25,충청남도 서산시 해미면 한서2길 25,1,2014-02-06,2014,2003
올림피아헬스,2003-02-06,,,,20091215.0,폐업,충청남도 서산시 해미면 읍내리 339-1번지,충청남도 서산시 해미면 남문2로 116,충청남도 서산시 해미면 남문2로 116,1,2009-12-15,2009,2003
진영스포리움헬스장,2003-01-29,,,,20140919.0,폐업,충청남도 서산시 예천동 555번지,충청남도 서산시 충의로 49 (예천동),충청남도 서산시 충의로 49 (예천동),1,2014-09-19,2014,2003
올림피아 헬스클럽,2004-03-18,,,,20161118.0,폐업,충청남도 서산시 대산읍 대산리 135-11번지 3층,"충청남도 서산시 대산읍 구진로 22, 3층","충청남도 서산시 대산읍 구진로 22, 3층",1,2016-11-18,2016,2004
성림휘트니스,2005-11-11,,,,20120220.0,폐업,충청남도 서산시 석림동 463-1번지,충청남도 서산시 석림4로 83  (석림동),충청남도 서산시 석림4로 83  (석림동),1,2012-02-20,2012,2005
대산제일교회 헬스클럽,2009-10-16,,,,20170120.0,폐업,충청남도 서산시 대산읍 대산리 150-45번지,충청남도 서산시 대산읍 탑성골2길 38,충청남도 서산시 대산읍 탑성골2길 38,1,2017-01-20,2017,2009
공주스포츠클럽,2002-11-15,,,,20140627.0,폐업,충청남도 공주시 신관동 642-9번지,충청남도 공주시 번영1로 50  (신관동),충청남도 공주시 번영1로 50  (신관동),1,2014-06-27,2014,2002
삼성휘트니스,2007-01-25,,,,20141110.0,폐업,충청남도 공주시 산성동 120-1번지,충청남도 공주시 웅진로 186  (산성동),충청남도 공주시 웅진로 186  (산성동),1,2014-11-10,2014,2007
의당농협피트니스클럽,2012-05-02,,,,20190318.0,폐업,충청남도 공주시 의당면 청룡리 664-8번지,충청남도 공주시 의당면 의당전의로 5,충청남도 공주시 의당면 의당전의로 5,1,2019-03-18,2019,2012
서해중앙신용협동조합 스포츠센타,2001-07-11,,,,20210126.0,폐업,충청남도 당진시 신평면 금천리 336,충청남도 당진시 신평면 신평시장2길 13-1 (서해중앙신협),충청남도 당진시 신평면 신평시장2길 13-1 (서해중앙신협),1,2021-01-26,2021,2001
남경헬스클럽,2002-04-12,,,,20130116.0,폐업,충청남도 당진시 시곡동 120-9번지,충청남도 당진시 서해로 6258-8  (시곡동),충청남도 당진시 서해로 6258-8  (시곡동),1,2013-01-16,2013,2002
웅진헬스크럽,1999-04-14,,,,20040712.0,폐업,충청남도 공주시 중동 2771번지,,충청남도 공주시 중동 2771번지,1,2004-07-12,2004,1999
썬타나헬스클럽,1999-05-13,,,,20040712.0,폐업,충청남도 공주시 중동 117번지,,충청남도 공주시 중동 117번지,1,2004-07-12,2004,1999
다이나포스헬스크럽,1999-08-31,,,,20110506.0,폐업,충청남도 공주시 신관동 172번지,,충청남도 공주시 신관동 172번지,1,2011-05-06,2011,1999
코리아스포렉스,2000-07-20,,,,20170308.0,폐업,충청남도 공주시 신관동 640-5번지,충청남도 공주시 번영3로 55 (신관동),충청남도 공주시 번영3로 55 (신관동),1,2017-03-08,2017,2000
한마음 운동센터,2013-10-30,,,,20190419.0,폐업,충청남도 공주시 산성동 175-5번지,충청남도 공주시 웅진로 207 (산성동),충청남도 공주시 웅진로 207 (산성동),1,2019-04-19,2019,2013
삼성휘트니스(옥룡점),2014-03-10,,,,20180608.0,폐업,충청남도 공주시 옥룡동 30-18번지,충청남도 공주시 무령로 319 (옥룡동),충청남도 공주시 무령로 319 (옥룡동),1,2018-06-08,2018,2014
캘리포니아 휘트니스,2012-09-06,,,,20131011.0,폐업,충청남도 아산시 배방읍 장재리 1550번지,충청남도 아산시 배방읍 새아산로 20-8,충청남도 아산시 배방읍 새아산로 20-8,1,2013-10-11,2013,2012
타이거 짐,2013-10-21,,,,20210624.0,폐업,충청남도 아산시 용화동 1448,"충청남도 아산시 용화로9번길 4-6, 3층 (용화동)","충청남도 아산시 용화로9번길 4-6, 3층 (용화동)",1,2021-06-24,2021,2013
KL GYM(케이엘짐),2014-06-25,,,,20170601.0,폐업,충청남도 아산시 권곡동 171-21번지,"충청남도 아산시 문화로 257-10 (권곡동, 한성하우시스프라자 203호)","충청남도 아산시 문화로 257-10 (권곡동, 한성하우시스프라자 203호)",1,2017-06-01,2017,2014
성인헬스크럽,1997-01-28,,,,20040712.0,폐업,충청남도 공주시 금성동 203번지,,충청남도 공주시 금성동 203번지,1,2004-07-12,2004,1997
365다짐,2015-07-13,,,,20220216.0,폐업,충청남도 계룡시 금암동 148-3,"충청남도 계룡시 계룡대로 325, 5층 501호 (금암동, 씨티타워)","충청남도 계룡시 계룡대로 325, 5층 501호 (금암동, 씨티타워)",1,2022-02-16,2022,2015
정헬스크럽,1991-08-27,,,,20040712.0,폐업,충청남도 공주시 신관동 608번지,충청남도 공주시 번영3로 4-7  (신관동),충청남도 공주시 번영3로 4-7  (신관동),1,2004-07-12,2004,1991
건우헬스크럽,1994-05-25,,,,20100111.0,폐업,충청남도 공주시 신관동 34010번지,,충청남도 공주시 신관동 34010번지,1,2010-01-11,2010,1994
웰루스센터,2005-07-20,,,,20170523.0,폐업,충청남도 예산군 덕산면 사동리 361번지,충청남도 예산군 덕산면 온천단지3로 45-7,충청남도 예산군 덕산면 온천단지3로 45-7,1,2017-05-23,2017,2005
기지시 헬스클럽,2009-06-30,,,,20150413.0,폐업,충청남도 당진시 송악읍 기지시리 155-29번지,,충청남도 당진시 송악읍 기지시리 155-29번지,1,2015-04-13,2015,2009
거산휘트니스클럽,2009-12-09,,,,20111205.0,폐업,충청남도 당진시 신평면 거산리 12-11번지,충청남도 당진시 신평면 거산3거리길 37,충청남도 당진시 신평면 거산3거리길 37,1,2011-12-05,2011,2009
Body Charm,2010-07-07,,,,20170515.0,폐업,충청남도 당진시 읍내동 1250번지,"충청남도 당진시 무수동로 119 (읍내동, LG전자문예점)","충청남도 당진시 무수동로 119 (읍내동, LG전자문예점)",1,2017-05-15,2017,2010
멀티 e 스포츠,2012-04-12,,,,20120504.0,폐업,충청남도 당진시 읍내동 232-1번지,충청남도 당진시 당진중앙2로 148  (읍내동),충청남도 당진시 당진중앙2로 148  (읍내동),1,2012-05-04,2012,2012
